53 2.3673372847550004e+03	4.1787452509844542e-01 2.1489193942614535e-02 1.3655038363589517e-02
54 2.4129383817210005e+03	4.1283463499314760e-01 2.4768025771093990e-02 1.2814035322130770e-02
55 2.4585363338630004e+03	4.0773692297145986e-01 2.7248014411011094e-02 1.1561811797491914e-02
56 2.5043160548010005e+03	4.0275950490661888e-01 2.7913583145584692e-02 1.0102831112390090e-02
57 2.5500049198970005e+03	3.9854496877677248e-01 2.5343003181298420e-02 8.5563342752883170e-03
58 2.5955837805940005e+03	3.9563946569381025e-01 1.9099802027759433e-02 7.3147415945524147e-03
59 2.6416399511150003e+03	3.9360766887277709e-01 8.5336679658213118e-03 6.5836458389395480e-03
60 2.6871883086230005e+03	3.9243299289038569e-01 -6.7827187744510711e-03 6.3907111471247016e-03
61 2.7328344455610004e+03	3.9208926820821643e-01 -2.3733091538462404e-02 6.6375761349258709e-03
62 2.7784489603060006e+03	3.9227571712106418e-01 -3.8992767368509741e-02 7.0584136961416143e-03
63 2.8241990914550006e+03	3.9250960217316150e-01 -5.0487949719725658e-02 7.6430237615674607e-03
64 2.8698162749610005e+03	3.9245753583049758e-01 -5.6938368484400093e-02 8.1202732636387817e-03
65 2.9151107261190004e+03	3.9183124169488431e-01 -5.9645880831061329e-02 8.3410825096344697e-03
66 2.9612535060490004e+03	3.9055164020028610e-01 -6.0970895446869469e-02 8.3567140732331360e-03
67 3.0069394031210004e+03	3.8898537662398153e-01 -6.2484369859183625e-02 8.6559792449667893e-03
68 3.0527511153830005e+03	3.8772708132396083e-01 -6.4690080131912922e-02 9.4326217497528071e-03
69 3.0985013042050005e+03	3.8678755660679531e-01 -6.7572346909646419e-02 1.0312475146336991e-02
70 3.1441790483760005e+03	3.8584362106097425e-01 -7.0644000338879284e-02 1.0875981911038658e-02
71 3.1902033219820005e+03	3.8426971880276195e-01 -7.3061957584051249e-02 1.0940956453631471e-02
72 3.2360212492790006e+03	3.8217709733170485e-01 -7.4027354507838303e-02 1.0639292794781289e-02
73 3.2822089418370006e+03	3.7953097578542033e-01 -7.2998493230781364e-02 1.0019460271435505e-02
74 3.3279877243160004e+03	3.7640832666123808e-01 -6.8385838715413011e-02 9.0475227361743651e-03
75 3.3736385648750002e+03	3.7289377235213111e-01 -5.9297461424159183e-02 7.7955811769883513e-03
76 3.4198434195680002e+03	3.6947054074274127e-01 -4.6562902859727751e-02 6.6756815394008410e-03
77 3.4656950466030003e+03	3.6662252084952313e-01 -3.1526985447962584e-02 6.2457079818965498e-03
78 3.5114732359040004e+03	3.6447819908603596e-01 -1.5718700012814415e-02 6.7208043681399529e-03
79 3.5574054932030003e+03	3.6281305340251407e-01 -3.0663247406652176e-04 7.9206805645846926e-03
80 3.6036030860840006e+03	3.6175801423765158e-01 1.3532800042796608e-02 9.5420524301725491e-03
81 3.6498260432050006e+03	3.6123218026708098e-01 2.4677900405267458e-02 1.1392198037664029e-02
82 3.6955345292490006e+03	3.6082737064630610e-01 3.2815140124985986e-02 1.3404392881959553e-02
83 3.7414391937720006e+03	3.6016406129894851e-01 3.7799214381110648e-02 1.5278509089557569e-02
84 3.7870484752060006e+03	3.5907998324030843e-01 4.0496651363251535e-02 1.6538569858619585e-02
85 3.8331153268960006e+03	3.5784186508604271e-01 4.2325115158363118e-02 1.6951806098848405e-02
86 3.8787142793710004e+03	3.5636048888949279e-01 4.4618706162396396e-02 1.6888043103069870e-02
87 3.9247584276460002e+03	3.5466910852661965e-01 4.8151451766309486e-02 1.6872230438940022e-02
88 3.9707719087320002e+03	3.5294360792470547e-01 5.2714440487846619e-02 1.6991439772236459e-02
89 4.0165261411900001e+03	3.5120004416667361e-01 5.7074088401657626e-02 1.7139732229363852e-02
90 4.0625248833190003e+03	3.4941236406995718e-01 6.0052792607032175e-02 1.6798789452496660e-02
91 4.1083620409590003e+03	3.4755046213047652e-01 6.2176190495597541e-02 1.6171203412802298e-02
92 4.1544654064110000e+03	3.4582870890622808e-01 6.2680582698739662e-02 1.5189881107165952e-02
93 4.2002019432879997e+03	3.4434440355713769e-01 6.1327766065414679e-02 1.3731112379311320e-02
94 4.2458737177140001e+03	3.4317819267985866e-01 5.8788288316997658e-02 1.1870417791502663e-02
95 4.2918394399079998e+03	3.4222739090371967e-01 5.6553370194402375e-02 9.9548000584226068e-03
96 4.3379448322640001e+03	3.4131042374230702e-01 5.6474716550909035e-02 8.4593801556366900e-03
97 4.3837435381799996e+03	3.4022584102810438e-01 5.9184701653753009e-02 7.6373374733350206e-03
98 4.4294564454100000e+03	3.3885837988832823e-01 6.3156933438474797e-02 7.5440510038836004e-03
99 4.4754304973500002e+03	3.3719499668522768e-01 6.7149062798493836e-02 8.2250006916921008e-03
100 4.5210733780910004e+03	3.3527894706795358e-01 7.0383908487472488e-02 9.5745965766011153e-03
101 4.5668676496850003e+03	3.3312842087369848e-01 7.1960397581810498e-02 1.1174877179800567e-02
102 4.6127643229630003e+03	3.3078444731164075e-01 7.1586326568181854e-02 1.2612860387120317e-02
103 4.6585012807180001e+03	3.2833482247071083e-01 6.9826216007597419e-02 1.3700263334430357e-02
104 4.7042133848840003e+03	3.2587620440540660e-01 6.7497933011027966e-02 1.4453969191476498e-02
105 4.7499483272160005e+03	3.2363352122226979e-01 6.5244508313080013e-02 1.5050582187371783e-02
106 4.7955690323090002e+03	3.2167265266716438e-01 6.3269007893157411e-02 1.5698192836955845e-02
107 4.8414318039660002e+03	3.1998165502047388e-01 6.0957041683268841e-02 1.6510887833394154e-02
108 4.8871139950759998e+03	3.1853829813185780e-01 5.7440181526900148e-02 1.7573860068728867e-02
109 4.9329251063729998e+03	3.1730216514505927e-01 5.2689699040175481e-02 1.8957920834811095e-02
110 4.9787479717269998e+03	3.1621739228034418e-01 4.7185126491732947e-02 2.0667179261380061e-02
111 5.0244785452429996e+03	3.1511868453382408e-01 4.1140037370906872e-02 2.2573509480204614e-02
112 5.0700434906040000e+03	3.1383741278353838e-01 3.4430660236281628e-02 2.4565486211175276e-02
113 5.1162145214009997e+03	3.1228148554088092e-01 2.6952843341869259e-02 2.6522890493630623e-02
114 5.1618746739310000e+03	3.1049106944074850e-01 1.7905074261204072e-02 2.8245033802225303e-02
115 5.2076144333729999e+03	3.0864469496988939e-01 6.9093807564400995e-03 2.9549940109772282e-02
116 5.2533827511090003e+03	3.0696639912280843e-01 -5.1086017263370052e-03 3.0295639402743813e-02
117 5.2991462131940007e+03	3.0574975545835692e-01 -1.6828962363727159e-02 3.0455938240195105e-02
118 5.3448161782770003e+03	3.0520505508705520e-01 -2.6733470240567731e-02 3.0102626817557217e-02
119 5.3904773408010005e+03	3.0533709462208880e-01 -3.3859638395906493e-02 2.9376614411439513e-02
120 5.4360328790680005e+03	3.0596310365419827e-01 -3.7854420159764250e-02 2.8418337306026002e-02
121 5.4818975400040008e+03	3.0680039774560336e-01 -3.8939643616215353e-02 2.7271780160606988e-02
122 5.5277813093130007e+03	3.0757845218303764e-01 -3.7536550720528361e-02 2.5993083078694655e-02
123 5.5735109443360006e+03	3.0809497834740907e-01 -3.4371502210569241e-02 2.4646266551071501e-02
124 5.6191171950330008e+03	3.0823620663047580e-01 -3.0560265358249402e-02 2.3227694087164713e-02
125 5.6649184549440006e+03	3.0806000223173269e-01 -2.7343923034933749e-02 2.1786060484160853e-02
126 5.7106704467980007e+03	3.0764719567861903e-01 -2.5560280663354834e-02 2.0471595764215384e-02
127 5.7564634682980004e+03	3.0708677209382290e-01 -2.5157223924330046e-02 1.9310876774765472e-02
128 5.8021181269460003e+03	3.0643123528337618e-01 -2.5360616501883294e-02 1.8187852877928980e-02
129 5.8478791845140004e+03	3.0561135213506885e-01 -2.5613385374315324e-02 1.6961552703369534e-02
130 5.8936365722800001e+03	3.0455329919068974e-01 -2.5708854217678264e-02 1.5623796423022453e-02
131 5.9396472308259999e+03	3.0329107759345469e-01 -2.5326639634873659e-02 1.4352881190843578e-02
132 5.9854092678830002e+03	3.0196850090195826e-01 -2.4004528596593164e-02 1.3380782110359726e-02
133 6.0310673083450001e+03	3.0073555490789056e-01 -2.1671984178633984e-02 1.2809014369070363e-02
134 6.0767746752600005e+03	2.9970366615140115e-01 -1.8838655453788652e-02 1.2636447509944306e-02
135 6.1224799889330006e+03	2.9898482683955635e-01 -1.6090811836531493e-02 1.2810449214225516e-02
136 6.1681895457850005e+03	2.9859181831032849e-01 -1.4095784234552548e-02 1.3198448188142387e-02
137 6.2144045535700006e+03	2.9844908288985572e-01 -1.3234868729467901e-02 1.3669767444178929e-02
138 6.2601406282990010e+03	2.9851245551360628e-01 -1.3435145713643428e-02 1.4160036221787358e-02
139 6.3060324151230006e+03	2.9868359900602348e-01 -1.3885602459396348e-02 1.4700067714998814e-02
140 6.3519682080850007e+03	2.9880718292488873e-01 -1.3764845795485689e-02 1.5315222134189493e-02
141 6.3977673559050008e+03	2.9880318077414314e-01 -1.2657634859491293e-02 1.5954617767506507e-02
142 6.4438533245260005e+03	2.9866836563540761e-01 -1.0755344889660082e-02 1.6448614548543773e-02
143 6.4895984702990008e+03	2.9847926586692164e-01 -8.4247292356341968e-03 1.6632903513548677e-02
144 6.5354076598500005e+03	2.9833080464119738e-01 -5.8495724676692626e-03 1.6552832086418862e-02
145 6.5811512146220002e+03	2.9837908683733816e-01 -3.1778585465200098e-03 1.6448691876651406e-02
146 6.6270032963399999e+03	2.9865769948027859e-01 -6.9684389712072314e-04 1.6603833756782798e-02
147 6.6727309169150003e+03	2.9905085316568791e-01 1.3279771144671414e-03 1.7212224544373454e-02
148 6.7185901265319999e+03	2.9939794247782470e-01 2.7475561492456974e-03 1.8371309605376120e-02
149 6.7644591698140002e+03	2.9957388451864320e-01 3.5940003668545593e-03 2.0122932891017176e-02
150 6.8101374875450001e+03	2.9948849183944348e-01 3.7866656285415537e-03 2.2377860812450200e-02
151 6.8558790772740003e+03	2.9910109583992506e-01 3.3352409637858230e-03 2.4924922382242014e-02
152 6.9016818134130008e+03	2.9843089531987527e-01 2.8547206227692861e-03 2.7468205625867992e-02
153 6.9478130079710008e+03	2.9745001064008569e-01 2.8244970368375946e-03 2.9754595792127678e-02
154 6.9939746572150007e+03	2.9611591339699994e-01 3.5712800856043015e-03 3.1648545065118196e-02
155 7.0396783895770004e+03	2.9446078079133231e-01 5.2638893172505218e-03 3.3075763352168400e-02
156 7.0853003436780000e+03	2.9264394866086807e-01 7.6252156156295190e-03 3.4054914480843815e-02
157 7.1309946176550002e+03	2.9085147578342940e-01 9.6347016606467134e-03 3.4729317774890793e-02
158 7.1772567658309999e+03	2.8924253171299730e-01 1.0006825656343562e-02 3.5248774036114164e-02
159 7.2229361849910001e+03	2.8790782585999591e-01 8.0879013408043376e-03 3.5708573831745576e-02
160 7.2690008115680002e+03	2.8679519298145356e-01 4.3379660488178304e-03 3.6152516280299127e-02
161 7.3147703187550005e+03	2.8575812736616363e-01 -3.6499089492710848e-04 3.6574392054077823e-02
162 7.3604489065190010e+03	2.8475769849608668e-01 -5.0928742766217141e-03 3.6988840599352465e-02
163 7.4065728791130014e+03	2.8386731154818201e-01 -9.3643431996679981e-03 3.7449640763773044e-02
164 7.4526708419870010e+03	2.8318339588039787e-01 -1.2519273820745944e-02 3.7950319961904795e-02
165 7.4983507479340014e+03	2.8273734240324944e-01 -1.3430619578593785e-02 3.8491362167585960e-02
166 7.5439798612230015e+03	2.8246766634349091e-01 -1.1622552795943632e-02 3.9014757280649584e-02
167 7.5896800367550013e+03	2.8233236857768979e-01 -7.1190506232223626e-03 3.9434493267320063e-02
168 7.6357313448810010e+03	2.8230077859873243e-01 -5.3296048282313853e-04 3.9668327263505776e-02
169 7.6813748611270012e+03	2.8237193106281144e-01 7.4311599727886219e-03 3.9674273051456425e-02
170 7.7270794936390012e+03	2.8254788674895565e-01 1.6157003113841491e-02 3.9481332702985324e-02
171 7.7728211279730012e+03	2.8281718341353157e-01 2.4961022615715599e-02 3.9221114239291970e-02
172 7.8186395097370014e+03	2.8319350116755865e-01 3.2897833471960063e-02 3.9082284483540355e-02
173 7.8644523714820016e+03	2.8369991146761353e-01 3.9241814769826425e-02 3.9168677758347564e-02
174 7.9102154417850015e+03	2.8434344511099180e-01 4.3751862645256691e-02 3.9494734868171184e-02
175 7.9563196390300018e+03	2.8511708686588033e-01 4.6437213343749111e-02 4.0035769680438121e-02
176 8.0020463599850018e+03	2.8598018391984475e-01 4.7641143477305734e-02 4.0671201320277198e-02
177 8.0478227995850020e+03	2.8683469006380358e-01 4.7896412085637427e-02 4.1355696358280680e-02
178 8.0939206650350025e+03	2.8756451057307497e-01 4.7430290942897482e-02 4.2133906312910752e-02
179 8.1395844570170020e+03	2.8811557400719578e-01 4.6266749465091538e-02 4.3073232180757128e-02
180 8.1857489276930019e+03	2.8843898665861106e-01 4.4662762464464371e-02 4.4201612341435909e-02
181 8.2319376732500023e+03	2.8849333774414970e-01 4.3257953118206495e-02 4.5527900533549104e-02
182 8.2780905075390019e+03	2.8827602383431694e-01 4.2535636475390867e-02 4.7013459964093229e-02
183 8.3240896561780028e+03	2.8786331150464828e-01 4.2684711024373899e-02 4.8587016934138839e-02
184 8.3700885886080032e+03	2.8730037314967705e-01 4.3669557235234718e-02 5.0100310657530338e-02
185 8.4158638439130027e+03	2.8662218714096299e-01 4.5526681374615560e-02 5.1374265715110251e-02
186 8.4619471534780023e+03	2.8590802526981079e-01 4.8088745187942351e-02 5.2270274811503814e-02
187 8.5080546221490022e+03	2.8523718132902010e-01 5.1006571806360250e-02 5.2704858631801937e-02
188 8.5537979357410022e+03	2.8468977140863694e-01 5.3935893489018498e-02 5.2705391886738825e-02
189 8.5997991477250016e+03	2.8434422955701572e-01 5.6649132107887343e-02 5.2414611450760623e-02
190 8.6457912617110014e+03	2.8422712261206950e-01 5.9171663156368681e-02 5.2009125542708701e-02
191 8.6919973631180019e+03	2.8433361428672227e-01 6.1651198210808403e-02 5.1616862686283987e-02
192 8.7380986197830025e+03	2.8463335824581976e-01 6.4135083753422459e-02 5.1333509759882934e-02
193 8.7838615383290016e+03	2.8509021640014964e-01 6.6266465863383223e-02 5.1204220607357354e-02
194 8.8299501735340018e+03	2.8563586547030972e-01 6.7722326345347278e-02 5.1178940741540398e-02
195 8.8762081263600012e+03	2.8619160540405686e-01 6.8472638398362637e-02 5.1111735369568416e-02
196 8.9223770841670012e+03	2.8670358467904311e-01 6.8652288320470017e-02 5.0817158044720062e-02
197 8.9685761848830007e+03	2.8717396516013299e-01 6.8086692806485619e-02 5.0347155932841697e-02
198 9.0146651080590000e+03	2.8758372903966734e-01 6.6779281911798966e-02 4.9764314892891938e-02
199 9.0604139666240008e+03	2.8791294815070079e-01 6.5149627348167524e-02 4.9122742263128925e-02
200 9.1068143355910015e+03	2.8817040259625276e-01 6.3770581670488366e-02 4.8503133316546446e-02
201 9.1530400606140010e+03	2.8836809550117415e-01 6.3144966343976497e-02 4.7975986624835536e-02
202 9.1992088799550002e+03	2.8849754295043728e-01 6.3775163397112297e-02 4.7562186610780072e-02
203 9.2451890904800002e+03	2.8854317295294474e-01 6.5914063173872259e-02 4.7276219820407007e-02
204 9.2913397601079996e+03	2.8849546912817009e-01 6.9190633040962526e-02 4.7137232391242866e-02
205 9.3373459645389994e+03	2.8831701753165290e-01 7.2980377718085854e-02 4.7153757487756395e-02
206 9.3830855255259994e+03	2.8796538036051605e-01 7.6748306601421207e-02 4.7334687688851539e-02
207 9.4292523170779987e+03	2.8743601791455720e-01 8.0179741469753832e-02 4.7719892819017250e-02
208 9.4755850663179990e+03	2.8674579364874547e-01 8.2776357436192258e-02 4.8332568067738717e-02
209 9.5213832345429983e+03	2.8595472721352477e-01 8.4432576166702078e-02 4.9145581686892641e-02
210 9.5675870526139988e+03	2.8517898841574979e-01 8.5253818916501009e-02 5.0145856112086912e-02
211 9.6133688250879986e+03	2.8456277956400572e-01 8.5344473280081073e-02 5.1280136579651636e-02
212 9.6591335592999985e+03	2.8419458727087271e-01 8.4631863841378302e-02 5.2427825266478434e-02
213 9.7053041132579983e+03	2.8409714611275039e-01 8.2846115065100201e-02 5.3464199100777328e-02
214 9.7514164925649984e+03	2.8423726433041402e-01 7.9792740474293966e-02 5.4291711877389168e-02
215 9.7975648872709990e+03	2.8452260730110768e-01 7.5547243050762297e-02 5.4881615911788903e-02
216 9.8437251807459998e+03	2.8484288061493851e-01 7.0569996045908037e-02 5.5293683223766682e-02
217 9.8898359288470001e+03	2.8509702860157349e-01 6.5296910037338188e-02 5.5552088041005934e-02
218 9.9355057656160006e+03	2.8523911089952803e-01 6.0214119005701131e-02 5.5700065246783538e-02
219 9.9816026421200004e+03	2.8528707896127170e-01 5.5263979141822170e-02 5.5771180651089852e-02
220 1.0027742001208000e+04	2.8528510289464432e-01 5.0542616252677926e-02 5.5749383475257958e-02
221 1.0074010229968000e+04	2.8527104492092636e-01 4.6641526903254217e-02 5.5541267740170652e-02
222 1.0120104074205999e+04	2.8528399877076832e-01 4.4236737482610665e-02 5.4982651500347729e-02
223 1.0166228678502999e+04	2.8532422282700048e-01 4.3745736092873591e-02 5.3947486875280774e-02
224 1.0212495866312000e+04	2.8537960859388467e-01 4.5323661540262940e-02 5.2440228717112819e-02
225 1.0258636061929999e+04	2.8544068508439924e-01 4.8717386966307050e-02 5.0632333022344003e-02
226 1.0304255831286000e+04	2.8549383675198670e-01 5.3159941748808837e-02 4.8769821589870220e-02
227 1.0350411067462999e+04	2.8554376105394963e-01 5.7634868413688672e-02 4.6999465126846392e-02
228 1.0396460664704999e+04	2.8560417498709312e-01 6.2064670249569132e-02 4.5493154178958987e-02
229 1.0442118343854998e+04	2.8570752549566253e-01 6.6552563948840779e-02 4.4394282987808467e-02
230 1.0488397346898997e+04	2.8588315242995660e-01 7.0784591617233009e-02 4.3687186393388026e-02
231 1.0534642677064998e+04	2.8617697129661790e-01 7.4564316453498147e-02 4.3259872745777653e-02
232 1.0580706513673998e+04	2.8658192061787224e-01 7.7812457180860245e-02 4.2944620368920064e-02
233 1.0626756573384999e+04	2.8703039826432808e-01 8.0984616236331686e-02 4.2768498131710263e-02
234 1.0672816717638998e+04	2.8745233995187341e-01 8.4122218252340231e-02 4.2689662968748723e-02
235 1.0718857984948998e+04	2.8780242053023469e-01 8.7098617301178821e-02 4.2726722189100022e-02
236 1.0765119536118998e+04	2.8804439293121575e-01 8.9766132227306922e-02 4.2997537036477775e-02
237 1.0811446320916999e+04	2.8813509315688229e-01 9.2237492788263126e-02 4.3643229806707054e-02
238 1.0857529344531999e+04	2.8806025103826083e-01 9.4694475830483432e-02 4.4719036838545889e-02
239 1.0903451075959998e+04	2.8782326564135363e-01 9.7289444713786338e-02 4.6226917330835580e-02
240 1.0949596036698998e+04	2.8744814173914018e-01 9.9993260780214657e-02 4.8104518059975017e-02
241 1.0995580524230998e+04	2.8695497033696687e-01 1.0268126705219889e-01 5.0212619254670236e-02
242 1.1041420188767997e+04	2.8634907905652612e-01 1.0516435576581663e-01 5.2393997153616610e-02
243 1.1087557464997997e+04	2.8564300916960961e-01 1.0730764398013110e-01 5.4520597981856038e-02
244 1.1133675392703997e+04	2.8486126980698656e-01 1.0919396264741826e-01 5.6436382777078888e-02
245 1.1179923570671997e+04	2.8405223795875922e-01 1.1113966734305016e-01 5.7989645081050929e-02
246 1.1225906880004997e+04	2.8329903939471218e-01 1.1372194345463253e-01 5.9063236898036907e-02
247 1.1272025195977998e+04	2.8264047735093611e-01 1.1711816670883415e-01 5.9632276138453046e-02
248 1.1317944832962998e+04	2.8204911749430678e-01 1.2131007426178805e-01 5.9774081353207852e-02
249 1.1364087955239998e+04	2.8143930038691800e-01 1.2603373541696603e-01 5.9611637459489365e-02
250 1.1410098252039998e+04	2.8074738015648865e-01 1.3080908976034444e-01 5.9281223389513596e-02
251 1.1456191021789997e+04	2.7994485355394311e-01 1.3499475153646262e-01 5.8871333683989426e-02
252 1.1502174370020997e+04	2.7904680789744729e-01 1.3811872346662546e-01 5.8465290950804598e-02
253 1.1548215882147997e+04	2.7808896815531198e-01 1.3982276271568092e-01 5.8152548741130627e-02
254 1.1594338932921997e+04	2.7711713338957517e-01 1.3984769675895239e-01 5.8003727599523582e-02
255 1.1640443627909997e+04	2.7617461303765584e-01 1.3818837916609084e-01 5.8022997705034371e-02
256 1.1686583358250997e+04	2.7530653557063939e-01 1.3515367433107711e-01 5.8158033534054625e-02
257 1.1732866071390998e+04	2.7456063786665474e-01 1.3128425053994763e-01 5.8350050251213044e-02
258 1.1779009308720997e+04	2.7400013704877241e-01 1.2706540164651833e-01 5.8552790858736235e-02
259 1.1825165340450998e+04	2.7367931258090622e-01 1.2270147228274118e-01 5.8698164169297490e-02
260 1.1871433213989998e+04	2.7365763215935796e-01 1.1817334410095813e-01 5.8712465888740635e-02
261 1.1917620732146997e+04	2.7397612478631483e-01 1.1326249412109815e-01 5.8554647701131571e-02
262 1.1963693822214997e+04	2.7461601008066944e-01 1.0794590256131267e-01 5.8231514173948284e-02
263 1.2009918425179996e+04	2.7546809073889805e-01 1.0252987133156448e-01 5.7818508017025434e-02
264 1.2055967998208997e+04	2.7639682882943489e-01 9.7634418212091650e-02 5.7408661877279062e-02
265 1.2102004708375996e+04	2.7724951599598613e-01 9.3930420543694201e-02 5.7036187093258646e-02
266 1.2148262362423997e+04	2.7795124052746345e-01 9.1811623392301103e-02 5.6632093369618622e-02
267 1.2194533111331997e+04	2.7851103790492349e-01 9.1487228047570229e-02 5.6023921724453425e-02
268 1.2240703477481997e+04	2.7890222995194525e-01 9.2653593803522755e-02 5.5078825758960469e-02
269 1.2286987812379997e+04	2.7907959359071915e-01 9.4964491095550177e-02 5.3783613391625837e-02
270 1.2333106175869998e+04	2.7904129441079034e-01 9.7872223948835158e-02 5.2203343534722266e-02
271 1.2379247142030998e+04	2.7879820044988191e-01 1.0079692141937376e-01 5.0446228489281146e-02
272 1.2425371097919997e+04	2.7835895307001807e-01 1.0341471911995395e-01 4.8605964655607604e-02
273 1.2471544091328997e+04	2.7774825485957255e-01 1.0554426789988969e-01 4.6765928288177917e-02
274 1.2517661433176996e+04	2.7704732361726314e-01 1.0708322801324162e-01 4.4969375359851745e-02
275 1.2563769256205996e+04	2.7636281018656561e-01 1.0805188216228666e-01 4.3244720329817916e-02
276 1.2609894002037996e+04	2.7583796174848640e-01 1.0840099272588216e-01 4.1616500671282045e-02
277 1.2656125817707996e+04	2.7559586811418840e-01 1.0796723248962055e-01 4.0144200599775921e-02
278 1.2702392237306996e+04	2.7570254203049582e-01 1.0662528680987811e-01 3.8900033982182128e-02
279 1.2748585188929996e+04	2.7615843181374489e-01 1.0429402266959066e-01 3.7903701067512979e-02
